/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 1115 0 0 0 0 0 0 0 0 0 765758 4003203 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 2230 0 0 0 0 0 0 0 0 0 840198 9369478 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 3345 0 0 0 0 0 0 0 0 0 724080 10582029 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 4460 0 0 0 0 0 0 0 0 0 971307 15438996 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 5575 0 0 0 0 0 0 0 0 0 871675 19703144 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 6690 0 0 0 0 0 0 0 0 0 796032 21730998 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 7805 0 0 0 0 0 0 0 0 0 799723 32425406 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 8920 0 0 0 0 0 0 0 0 0 877764 33007930 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 10035 0 0 0 0 0 0 0 0 0 723225 35399126 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent2/app/app-release.apk 11150 0 0 0 0 0 0 0 0 0 676909 37907687 0 0
