/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 11 0 0 0 0 0 0 0 0 0 2816 136061 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 22 0 0 0 0 0 0 0 0 0 7682 322346 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 33 0 0 0 0 0 0 0 0 0 13383 188769 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 44 0 0 0 0 0 0 0 0 0 23987 299107 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 55 0 0 0 0 0 0 0 0 0 15823 219001 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 66 0 0 0 0 0 0 0 0 0 3623 586310 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 77 0 0 0 0 0 0 0 0 0 8617 612034 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 88 0 0 0 0 0 0 0 0 0 3154 254525 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 99 0 0 0 0 0 0 0 0 0 4785 411641 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 110 0 0 0 0 0 0 0 0 0 14210 289702 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 121 0 0 0 0 0 0 0 0 0 5004 302543 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 132 0 0 0 0 0 0 0 0 0 7517 306026 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 143 0 0 0 0 0 0 0 0 0 4227 296768 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 154 0 0 0 0 0 0 0 0 0 8884 290405 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 165 0 0 0 0 0 0 0 0 0 2299 340827 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/SendBroadcast/app/app-release.apk 176 0 0 0 0 0 0 0 0 0 2491 363822 0 0
