/home/fthomas/git/android_ipc/apps/##facebook-app/app/app-release.apk 497 0 0 0 0 0 0 0 0 0 383820 3118723 0 0
/home/fthomas/git/android_ipc/apps/##facebook-app/app/app-release.apk 994 0 0 0 0 0 0 0 0 0 387322 5729045 0 0
