/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent/app/app-release.apk 13 0 0 0 0 0 0 0 0 0 3336 145883 0 0
/home/fthomas/Dokumente/BA/android_ipc/apps/PendingIntent/app/app-release.apk 26 0 0 0 0 0 0 0 0 0 11761 235878 0 0
