/home/fthomas/git/android_ipc/apps/#generaladaptive/app/app-release.apk 6647 0 0 0 0 0 0 0 0 0 4533211 24126671 0 0
/home/fthomas/git/android_ipc/apps/#generaladaptive/app/app-release.apk 13294 0 0 0 0 0 0 0 0 0 4617694 34601240 0 0
